id,resource_state,name,climb_category,climb_category_desc,avg_grade,elev_difference,points,starred,elevation_profile,local_legend_enabled,start_latlng,end_latlng,athlete_count,star_count,created_at,effort_count,distance,total_elevation_gain,age_days,efforts_per_age,athletes_per_age,stars_per_age,stars_per_athlete,index_right,objtype,datafangstdato,oppdateringsdato,sporantall,anleggstype,medium,malemetode,noyaktighet,rutemerking,vedlikeholdsansvarlig,vegnummer,motorvegtype,typeveg,vegkategori,vegfase,banestatus,SHAPE_Length,avg_cost,popularity_rank,speed_rank,traffic_rank,cost_rank,combined_rank_avg,final_rank
7212087,2.0,Tvetenveien bunn - Stordamveien,0.0,NC,6.3,47.5,gutlJ}iaaAx@gEp@{CPi@b@eANUd@mAV]`@cA`@y@l@yBVm@ZyBVwDBaDCqESsEKeACu@e@cDa@yBOe@m@wA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7VSGTFNTWFOB2GL7TEOR4MVXUNBQLXY5I6GGMB7PW5SQHWXUSOLZ53V76LXISL4OJRLHDFSYGAGWZI3G7WGJYKQ=,True,,,4804.0,27.0,2014-05-14 19:35:57+00:00,78379.0,759.2,47.5,4014,19.526407573492776,1.1968111609367216,0.006726457399103139,0.005620316402997502,851,Veglenke,1996/07/01 00:00:00+00,2018/11/13 00:00:00+00,,,T,sat,1500,,,,,enkelBilveg,K,V,,1419.7551951647906,0.0,166.0,,,62.0,114.0,81.0
18662094,2.0,Ris Skole Sykkelvei Sprint,0.0,NC,-1.0,7.6,qe{lJ_vj`A]lAYlAEZA~@BhBDjATfBh@dBfGhMvBtFZrAl@xF,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/DV6LD7BCTDVGC3YXYG7EYQY4KC3ZXRSKKAX32DCGUVWPVO5QAUINFNQPK2VL23KQEA5OJRVW3NOODAWQASZVOBAB,True,,,15734.0,15.0,2018-08-26 18:18:54+00:00,192316.0,593.9,2.0,2449,78.52837893017558,6.424663127807269,0.006124948958758677,0.0009533494343460022,12662,Veglenke,1994/07/01 00:00:00+00,2024/09/16 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,531.4772481782943,0.0,53.0,,,176.0,114.5,82.0
9384737,2.0, - Første bakken ER,0.0,NC,5.4,18.2,ymllJaseaA_Bw@w@Wc@Gc@Aa@@_@HODcAj@e@\WVUX_@r@{@pB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/SZ3Y3AOH63BE7DYKCPMNY4CKQQRP7WPPM3DI7TJNBVU4KCSFASPRJWNMVOFKBLNELPPKIF2DLUWI4TFV54ZI7MA=,True,,,6720.0,4.0,2015-05-01 13:45:47+00:00,84083.0,337.1,18.2,3662,22.960950300382304,1.8350628072091753,0.0010922992900054614,0.0005952380952380953,7025,Veglenke,1994/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,62.78347547076805,0.0,146.0,,,88.0,117.0,83.0
2298466,2.0,Tempo Ammerud-Grorud,0.0,NC,1.1,6.0,{o}lJmtjaAwBwJo@}DcA{Fi@iE_@aEYwDAeEK}D,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/5UNSVFNGGJQF33RUUVI5JUC3CMZ4RPOM7UWES66CLMLA5KHI53CRVBVKS4E3HCJDUBNYJC5NXD5NLKJQPGIYQKQ=,True,,,13362.0,47.0,2012-09-04 06:12:07+00:00,224510.0,542.938,6.0,4632,48.469343696027636,2.884715025906736,0.010146804835924008,0.003517437509354887,5967,Veglenke,1996/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,fot,2500,,,4.0,IkkeMotorveg,enkelBilveg,R,V,,294.78567451509366,0.0,85.0,,,151.0,118.0,84.0
8308120,2.0,Oppover for SVARTE,0.0,NC,5.0,43.6,{orlJovz`ADWBm@Cg@Ku@Yc@w@{@]k@Oc@O}@?cBPwGCu@OsAW}AAq@HoADeAAu@MaACo@BgAFm@Pe@f@{@Ts@@cAGs@CK]YeA@QEOMc@{@Qg@u@sAq@w@k@_@k@]WSW[Sg@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/CWEO7GXKPHGM4WSDKGFXKLBD2VSHRCH24U4LSQPXN46HRMAL2WH2XSS7AKS6ORWPTLXJCVHQI2R63U4Y3K6EEUQ=,True,,,3485.0,36.0,2014-10-09 17:47:53+00:00,63512.0,868.7,43.6,3866,16.428349715468183,0.9014485256078634,0.009311950336264873,0.010329985652797705,6834,Veglenke,1994/07/01 00:00:00+00,2017/04/20 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,P,V,,165.52815828351538,0.0,179.0,,,60.0,119.5,85.0
12537931,2.0,Skeidbanen - Aschehougsvei,0.0,NC,4.6,21.2,szzlJywy`A_@cAm@eC]iBkDuSI]m@uAQWmBkB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/XY7ZZJVOGCTSAIXAEARP2ZB2BQPSWJCGREBCORS53HHUT4IUD52G55PCC7T7B36P7HOKG2GFSXZMXM6J4WOT6SNH,True,,,10630.0,9.0,2016-07-05 12:32:05+00:00,158673.0,440.0,21.2,3231,49.10956360259981,3.2900030950170227,0.002785515320334262,0.0008466603951081844,6862,Veglenke,1994/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,164.2749783127662,0.0,84.0,,,157.0,120.5,86.0
17654078,2.0,Lørenveien kort,0.0,NC,-0.1,6.0,uoxlJa_z`AeGfFwFhFuBvBcA|@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ICE4HO6UWG5H6WDLJ7KSVQ4MXRK4BN7NAJWCNAS2P2STZ4UJP4ZRKRWPECDENJCKOZLGYQJ7OO4DBOQ5A4U6TZQ=,True,,,5191.0,13.0,2018-05-13 19:24:31+00:00,134166.0,428.2,5.4,2554,52.53171495693031,2.0324980422866092,0.005090054815974941,0.002504334424966288,7576,Veglenke,1994/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,82.78346965595306,0.0,79.0,,,162.0,120.5,87.0
15229475,2.0,OUS - Heyerdal,0.0,NC,3.8,27.8,yj{lJg}j`Aa@^[h@Sx@SbBCrBLvFAnAIlAQdAuClKgAbFObAQfBEbAIvEIhBMbAQz@cA|C,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/FRQPYRY36XJFH4YEDXODPIBF4EBYOPNREBKBJMZ2TRJHRTAVLCJ2NBTDZJASX4PST4AA2S75YT46SGKJ5EVXFWUZ,True,,,13025.0,9.0,2017-06-22 22:00:23+00:00,188379.0,734.0,27.8,2879,65.43209447724904,4.524140326502258,0.003126085446335533,0.000690978886756238,10357,Veglenke,1996/07/01 00:00:00+00,2014/06/12 00:00:00+00,,,T,sat,1500,,,150.0,IkkeMotorveg,enkelBilveg,R,V,,294.41986181321784,0.0,64.0,,,177.0,120.5,88.0
7133153,2.0,Første mila på ER,0.0,NC,1.2,18.6,i}klJ_aeaAc@}Aq@}@iCyCsDyDm@e@_Ak@_Ai@iAe@YIYEi@Cg@?c@Fm@Zc@Zc@\a@b@i@v@s@dBm@bBmEtN,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/3TWQ2HENKXXIWCECXSIUMZZWZ2MYLF4MJ7TSCLQ5OCTPDZ34UV7B6VZVRFARBT7S6KETANJ57NANX564MX6RZRXK,True,,,8577.0,10.0,2014-05-03 08:35:06+00:00,80246.0,887.0,20.4,4026,19.931942374565324,2.130402384500745,0.0024838549428713363,0.0011659088259298124,674,Veglenke,1994/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,231.6655336347767,0.0,162.0,,,82.0,122.0,89.0
4402116,2.0,Abilsø spretten,0.0,NC,1.0,2.8,ywmlJmyaaA]Js@Lg@b@kCpAMNQJiAn@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RC4MPWRXS4JPLF5IRGAUYDLJEPDCUQTVAGUHYKHEVVV32GVQI5LWV7PWHJDGRABKXA6SD3UVBORLEO7HTPD6GNUV,True,,,7773.0,18.0,2013-06-13 20:14:25+00:00,91444.0,215.2,2.8,4349,21.026442860427686,1.7873074269947113,0.004138882501724534,0.0023157082207641835,5864,Veglenke,1994/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,344.7200327625565,0.0,155.0,,,90.0,122.5,90.0
11810437,2.0,Synnebakken,0.0,NC,5.3,9.8,qutlJwiaaAHWd@eCr@aD\qAd@kA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/UJFMO3UF2VGYIUMRBEWU4FRBYYBL25EOE7UG6VPAKHH6TEIU3NYQT45LH4AY47YMXWRIMOG23BYVKOH2JTUXKYHI,True,,,5037.0,12.0,2016-04-13 20:59:18+00:00,96695.0,166.0,9.8,3314,29.17773083886542,1.519915509957755,0.003621001810500905,0.0023823704586063135,851,Veglenke,1996/07/01 00:00:00+00,2018/11/13 00:00:00+00,,,T,sat,1500,,,,,enkelBilveg,K,V,,1419.7551951647906,0.0,124.0,,,121.0,122.5,91.0
12308329,2.0,Ned Kaj munks vei,0.0,NC,-2.1,11.4,_m|lJupr`ALdBLlDRfDLbEPpEd@bN`@|JJtAJd@J\NT,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/3KWAYVUTAOTOTJPPWMRLIAGA7N6TPHMWW3MX5ZWI2UCSEFECU6OI6CWNCUOIGAPNZD5FL6UR2VZ2265UFRCUV25C,True,,,20798.0,15.0,2016-06-08 07:16:58+00:00,318429.0,544.7,0.0,3259,97.70757901196686,6.381712181650813,0.0046026388462718625,0.0007212231945379363,6647,Veglenke,1994/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,42.230303101420006,0.0,35.0,,,210.0,122.5,92.0
4996878,2.0,Forskningsveien til Ullevaal,0.0,NC,-1.0,12.2,ma{lJ_}k`AMoD_@kDqCuPUqBGkABc@RsAAYMaBQkAUQQCa@Oa@_@m@qAg@{AoAkFwCoQwAwHI{@A{@IgA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/6VO6SIUBEKODYMKRGVSWHAHXN5MZQAM7A2YGWK34BMF4BBR2JBTE7E53WPAUOQHVZ4OTHTLOENKRCTCWLH3SS===,True,,,16340.0,21.0,2013-08-05 05:54:35+00:00,263091.0,982.9,2.0,4297,61.2266697696067,3.8026530137305095,0.004887130556202001,0.0012851897184822522,11373,Veglenke,1988/07/01 00:00:00+00,2014/11/10 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,219.6268810516281,0.0,66.0,,,185.0,125.5,93.0
18902633,2.0,Busstall FlyBy,0.0,NC,-1.1,21.2,_~ulJs|_aAsBuJg@mCMgBMeDIw@WoB_CoMy@eDk@uBaGqRUgAUuB_@kCe@aFOuCEeBAgEP}`@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/FV55BNOM3UL2GJ3IBZ6QJPZKNM4ZACECIGDD6RTKP4XMUCV7V6NEWCCVA4E6TJQNJHQWHKPONZSJQWSQMB3XAOGV,True,,,5579.0,4.0,2018-09-20 15:46:05+00:00,67645.0,1369.2,14.2,2424,27.90635313531353,2.3015676567656764,0.0016501650165016502,0.000716974368166338,5602,Veglenke,1996/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,fot,2500,,,,,enkelBilveg,K,V,,42.02502230822909,0.0,129.0,,,126.0,127.5,94.0
3898429,2.0,Ullevål Stadion - Domus Athletica,0.0,NC,0.0,4.2,_z{lJy{n`AVfESd@hC|MzE|Y`@jAzA_ALF,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/CMZGMUWIQJ3LGJDIR3FJ4IWNQQ3QSHMICKLTZY74MBN33IKVWBMGTTCJ3DHCY6HO2N3KA6MAUBMXPAZ3KXW3I4OG,True,,,18740.0,18.0,2013-04-22 11:43:20+00:00,251413.0,586.96,4.06285,4402,57.113357564743296,4.257155838255338,0.00408905043162199,0.00096051227321238,7647,Veglenke,1996/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,fot,2500,,,150.0,IkkeMotorveg,enkelBilveg,R,V,,172.10645168497933,0.0,72.0,,,183.0,127.5,95.0
10706874,2.0,Ryen - Høyenhall sykkelstidrag,0.0,NC,-1.0,22.2,slqlJom}`AMoDcA}KOeAWkA_@qAuCeJUe@[g@w@eBeA{CwB{EsCaF_@i@a@_@m@y@kGyJi@u@OI,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/IL7D7TVCW7ZWDCLBBAO4ZJPLLHB3WHWMK7EQ5PBR6CGK6U4BQPT4M3TNPSPHR64TKBQMPCMFDQCX3X45M5SWWSY=,True,,,4044.0,6.0,2015-10-18 07:44:21+00:00,39315.0,991.6,19.6,3493,11.255367878614372,1.1577440595476667,0.0017177211565989122,0.001483679525222552,1166,Veglenke,1996/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,sat,1500,,,,,enkelBilveg,K,V,,50.24036823192466,0.0,201.0,,,55.0,128.0,96.0
2402050,2.0,Østensjøveien østover bakke opp til Brynseng,0.0,NC,2.9,12.3,mqtlJ_q}`AJyBh@oFf@cDTqCfA{GX}BRwBj@yB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/NSNITD6CR23ZDUFEJ6KLB6I6WCD6ABFTWBNTAKPHAW3PFC2JBQKFQDZQQL36Y72DFCNLO5CSQTRT3EN3WWZJ4ZA=,True,,,5081.0,12.0,2012-09-17 14:31:25+00:00,57803.0,402.765,12.3322,4618,12.516890428757037,1.1002598527501082,0.00259852750108272,0.002361739814997048,8597,Veglenke,1994/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,P,V,,188.12094142411672,0.0,198.0,,,58.0,128.0,97.0
5583782,2.0,Kirkegata wipeout,0.0,NC,3.5,4.4,u`tlJcfq`AoA{A_B_BEK,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7AAYSF55R3PABSPL3XRD3FWEWVRRHTETO2ZUFXWYQCCZ7UMVCUFKQCWSUFOPRHBRTVHDJ6CWOWMUPPGIT2B5UMKK,True,,,2744.0,0.0,2013-09-23 20:04:25+00:00,37952.0,126.1,4.4,4247,8.936190251942548,0.6461031316223217,0.0,0.0,7382,Veglenke,1994/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,123.64663359784105,0.0,223.0,,,34.0,128.5,98.0
10363917,2.0,Eterveien til Bogerudtoppen,0.0,NC,2.0,21.1,cmnlJycdaAvAHbB?p@CrBUjB_@ZItBu@dJyDb@Uj@e@TUh@s@z@eBZ{@jB}G^kAj@uBtAsEl@wA\q@X_@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/P5B4L3SRZKCUGOY3DMGXQNNO3Y6LRZJHWHJ7L3J3Z4ARUGNSNJRWO7BJYMOCJEMHWHI4SWYFWHYAXOJQDBHWIILN,True,,,7222.0,9.0,2015-08-31 15:42:44+00:00,70200.0,1020.8,0.0,3540,19.83050847457627,2.0401129943502827,0.002542372881355932,0.0012461921905289393,9195,Veglenke,1996/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,sat,1500,,,,,enkelBilveg,K,V,,364.9170822584688,0.0,164.0,,,93.0,128.5,99.0
9627546,2.0,Max power,0.0,NC,2.4,6.6,wujlJ{l_aA`DfCNTJXLz@NjG,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/SE3T75L36USU7M57O4OCI6IHVMNNODQYDGEDG4LR3PUM674SBGXOCZWIRR7CYISEMSSFN7TAESMOYKUFPCYWFYY=,True,,,3891.0,26.0,2015-06-01 19:08:55+00:00,67159.0,213.0,6.6,3631,18.49600660974938,1.0716056182869733,0.007160561828697329,0.006682086867129272,1434,Veglenke,1996/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,fot,2500,,,,,enkelBilveg,P,V,,301.4879878693927,0.0,169.0,,,89.0,129.0,100.0
682878,2.0,skullerudv-general rug,0.0,NC,0.3,2.8,y}klJe~daALkBe@mBsCsCkFwF}@e@wA{@y@a@_AU,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/KFH4VK27A32B6JUYJHH4RKTJ5IM4L6OU34U7QU6GETW36CPH6CFQ4NLDHL7ACLAZKFCRQVSMVOFTERRRIIZGABEE,True,,,8777.0,9.0,2011-07-15 18:06:54+00:00,94471.0,466.697,2.8,5048,18.714540412044375,1.7387083993660857,0.0017828843106180666,0.0010254073145721772,674,Veglenke,1994/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,231.6655336347767,0.0,168.0,,,91.0,129.5,101.0
12533680,2.0,Sinsen skole til kirke,0.0,NC,-0.3,10.6,giylJsgy`AnEmDbKiJ`BiB`BeAlAsA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/HXWREA2INOBL2MLP2KMQ5VQT7TTM5NJYTH4GDBIUF6YPPMG5RWI6JUO5MSUJYYAPMJEQC54HHOBC3ZEX5IKQCAM2,True,,,6579.0,25.0,2016-07-04 21:18:59+00:00,137259.0,533.7,0.0,3232,42.46875,2.0355816831683167,0.007735148514851485,0.003799969600243198,2930,Veglenke,1994/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,293.8465540036311,0.0,98.0,,,161.0,129.5,102.0
12296615,2.0,Sæter-Nordstrand,0.0,NC,-1.5,42.6,}pjlJss|`APaJLmBVsI`@qKLmDF_D?aDm@iZKwAOs@KUMQkAy@yA{@OUK[Ga@Ec@@iADa@JYd@o@`@m@Zy@RcALwBAi@OmAc@iB_AqC[qAWwAQaBQiEMsFMuGSkFGmCIoC@wD?kC?SNq@?}@DqAG_B,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BNDI677N5VKIBZIZ2OWOAGPEN4SVE4HRXF6M7JCWVKSGJ4WU7TIFGTAP7QPULFGU7AO52RY7RUODQP2ZMTU4A5Q=,True,,,6356.0,9.0,2016-06-06 21:44:26+00:00,64057.0,1860.1,14.2,3260,19.649386503067486,1.9496932515337424,0.0027607361963190185,0.0014159848961611077,264,Veglenke,1994/07/01 00:00:00+00,2016/12/15 00:00:00+00,,,T,dig,1500,,,,,enkelBilveg,K,V,,394.6119329230914,0.0,165.0,,,95.0,130.0,103.0
13490689,2.0,Tempo fra broa,0.0,NC,0.2,3.2,}{ylJopoaAtApOlBbSTlD,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/F6Y4F5PRQ7JCF4WFSGSZKPXNUYNCFZKQ2NHKKOYHORNQJV2SKGLBYCVHHVCOXVDGWEOX2MAFXRFNEF2LRUSFEQZD,True,,,8130.0,13.0,2016-10-21 20:46:31+00:00,110579.0,396.1,3.2,3123,35.407941082292666,2.6032660902977907,0.004162664105027218,0.0015990159901599016,6049,Veglenke,1996/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,L,fot,2500,,,,,enkelBilveg,K,V,,64.13781702046927,0.0,107.0,,,153.0,130.0,104.0
15404486,2.0,Nox-kneika,0.0,NC,4.7,15.6,}lylJipy`AtBaHrAcFLo@V}BPeAnAqE,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZEGQJX5NJMLRRMJQO5CHA7YLV433JRPY7AEYDEMF7CJCKEWCY4NLKCZS65FOOEID3W6RBGUG3DMRRYKIVJSB3ZOY,True,,,10654.0,16.0,2017-07-12 10:05:54+00:00,112824.0,333.1,15.6,2860,39.44895104895105,3.7251748251748253,0.005594405594405594,0.0015017833677492022,10684,Veglenke,1996/07/01 00:00:00+00,2015/11/19 00:00:00+00,,,T,sat,1500,,,150.0,IkkeMotorveg,enkelBilveg,R,V,,304.7745188836553,0.0,101.0,,,159.0,130.0,105.0
5119509,2.0,Brekkekrysset - Rimi Brekke,0.0,NC,-0.3,5.6,cj_mJ}yu`AlDDxB?bIQv@Bt@Jt@VTLTRtAlB^`@NJ,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YAKPWG56WDMS7T4KXZQ6VRUETN4DVSGIQOVOWQ7DAP2UAVIBAHEIUBLGMAMFF6GA7NUE4YTLUEMVOJWNKMWGSIQ=,True,,,20962.0,26.0,2013-08-14 17:38:02+00:00,362423.0,551.4,0.0,4287,84.54000466526709,4.889666433403312,0.006064847212502915,0.0012403396622459688,86,Veglenke,1996/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,sat,1500,,,,,enkelBilveg,K,V,,77.40536673912838,0.0,46.0,,,214.0,130.0,106.0
22741528,2.0,Lørenveien opp,0.0,NC,0.2,2.6,u{wlJq_|`Ak@rEu@~DyBvMw@|DuCrMu@nE}@|Ea@~@o@p@mBdByIjHqEbEgDxC,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZS7FBXTA374ZDXVKQTIMK7CYGCS7C26P3MINWJ5IDEF5EYC7SXL2TQTJT4QO4O5KL5C5OCZCRO4GQU72RCJ32MA=,True,,,3587.0,2.0,2020-01-27 20:11:28+00:00,84928.0,1193.7,2.6,1930,44.00414507772021,1.8585492227979274,0.0010362694300518134,0.0005575689991636465,10059,Veglenke,1996/07/01 00:00:00+00,2021/01/29 00:00:00+00,,,T,fot,2500,,,,,enkelBilveg,K,V,,345.96660261353765,0.0,95.0,,,167.0,131.0,107.0
5227247,2.0,Braathen spurten,0.0,NC,3.0,11.2,uz~lJiz|_Ah@WLCb@YXKd@a@ZSj@e@pCeB|@g@VIn@_@b@[l@O,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/KGY7YETXL24EZ5JQIRUL4USTZNHM7C77AKPOF4RE6IBZDUNS62XS6YDHRUK6EFRPUOELUSCZWLJSAP2PBWW4MBA=,True,,,23053.0,46.0,2013-08-22 21:00:55+00:00,414739.0,346.4,11.2,4279,96.92428137415284,5.38747370881047,0.010750175274596869,0.0019954018999696352,7484,Veglenke,1996/07/01 00:00:00+00,1000/01/01 00:00:00+00,,,T,sat,1500,,,,,enkelBilveg,K,V,,278.5714006444732,0.0,37.0,,,225.0,131.0,108.0
