Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T07:00+02:00;2024-05-13T08:00+02:00;2024-05-13;07:00;08:00;Totalt i retning Vika;254;100,0;1;1;0;254;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T07:00+02:00;2024-05-13T08:00+02:00;2024-05-13;07:00;08:00;Totalt;660;100,0;1;1;0;660;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T08:00+02:00;2024-05-13T09:00+02:00;2024-05-13;08:00;09:00;1;600;100,0;1;1;0;600;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T08:00+02:00;2024-05-13T09:00+02:00;2024-05-13;08:00;09:00;2;275;100,0;1;1;0;275;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T08:00+02:00;2024-05-13T09:00+02:00;2024-05-13;08:00;09:00;Totalt i retning Bygdøy;600;100,0;1;1;0;600;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T08:00+02:00;2024-05-13T09:00+02:00;2024-05-13;08:00;09:00;Totalt i retning Vika;275;100,0;1;1;0;275;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T08:00+02:00;2024-05-13T09:00+02:00;2024-05-13;08:00;09:00;Totalt;875;100,0;1;1;0;875;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T09:00+02:00;2024-05-13T10:00+02:00;2024-05-13;09:00;10:00;1;173;100,0;1;1;0;173;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T09:00+02:00;2024-05-13T10:00+02:00;2024-05-13;09:00;10:00;2;62;100,0;1;1;0;62;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T09:00+02:00;2024-05-13T10:00+02:00;2024-05-13;09:00;10:00;Totalt i retning Bygdøy;173;100,0;1;1;0;173;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T09:00+02:00;2024-05-13T10:00+02:00;2024-05-13;09:00;10:00;Totalt i retning Vika;62;100,0;1;1;0;62;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T09:00+02:00;2024-05-13T10:00+02:00;2024-05-13;09:00;10:00;Totalt;235;100,0;1;1;0;235;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T10:00+02:00;2024-05-13T11:00+02:00;2024-05-13;10:00;11:00;1;55;100,0;1;1;0;55;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T10:00+02:00;2024-05-13T11:00+02:00;2024-05-13;10:00;11:00;2;37;100,0;1;1;0;37;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T10:00+02:00;2024-05-13T11:00+02:00;2024-05-13;10:00;11:00;Totalt i retning Bygdøy;55;100,0;1;1;0;55;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T10:00+02:00;2024-05-13T11:00+02:00;2024-05-13;10:00;11:00;Totalt i retning Vika;37;100,0;1;1;0;37;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T10:00+02:00;2024-05-13T11:00+02:00;2024-05-13;10:00;11:00;Totalt;92;100,0;1;1;0;92;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T11:00+02:00;2024-05-13T12:00+02:00;2024-05-13;11:00;12:00;1;42;100,0;1;1;0;42;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T11:00+02:00;2024-05-13T12:00+02:00;2024-05-13;11:00;12:00;2;54;100,0;1;1;0;54;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T11:00+02:00;2024-05-13T12:00+02:00;2024-05-13;11:00;12:00;Totalt i retning Bygdøy;42;100,0;1;1;0;42;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T11:00+02:00;2024-05-13T12:00+02:00;2024-05-13;11:00;12:00;Totalt i retning Vika;54;100,0;1;1;0;54;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T11:00+02:00;2024-05-13T12:00+02:00;2024-05-13;11:00;12:00;Totalt;96;100,0;1;1;0;96;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T12:00+02:00;2024-05-13T13:00+02:00;2024-05-13;12:00;13:00;1;45;100,0;1;1;0;45;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T12:00+02:00;2024-05-13T13:00+02:00;2024-05-13;12:00;13:00;2;57;100,0;1;1;0;57;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T12:00+02:00;2024-05-13T13:00+02:00;2024-05-13;12:00;13:00;Totalt i retning Bygdøy;45;100,0;1;1;0;45;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T12:00+02:00;2024-05-13T13:00+02:00;2024-05-13;12:00;13:00;Totalt i retning Vika;57;100,0;1;1;0;57;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T12:00+02:00;2024-05-13T13:00+02:00;2024-05-13;12:00;13:00;Totalt;102;100,0;1;1;0;102;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T13:00+02:00;2024-05-13T14:00+02:00;2024-05-13;13:00;14:00;1;68;100,0;1;1;0;68;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T13:00+02:00;2024-05-13T14:00+02:00;2024-05-13;13:00;14:00;2;80;100,0;1;1;0;80;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T13:00+02:00;2024-05-13T14:00+02:00;2024-05-13;13:00;14:00;Totalt i retning Bygdøy;68;100,0;1;1;0;68;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T13:00+02:00;2024-05-13T14:00+02:00;2024-05-13;13:00;14:00;Totalt i retning Vika;80;100,0;1;1;0;80;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T13:00+02:00;2024-05-13T14:00+02:00;2024-05-13;13:00;14:00;Totalt;148;100,0;1;1;0;148;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T14:00+02:00;2024-05-13T15:00+02:00;2024-05-13;14:00;15:00;1;72;100,0;1;1;0;72;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T14:00+02:00;2024-05-13T15:00+02:00;2024-05-13;14:00;15:00;2;133;100,0;1;1;0;133;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T14:00+02:00;2024-05-13T15:00+02:00;2024-05-13;14:00;15:00;Totalt i retning Bygdøy;72;100,0;1;1;0;72;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T14:00+02:00;2024-05-13T15:00+02:00;2024-05-13;14:00;15:00;Totalt i retning Vika;133;100,0;1;1;0;133;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T14:00+02:00;2024-05-13T15:00+02:00;2024-05-13;14:00;15:00;Totalt;205;100,0;1;1;0;205;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T15:00+02:00;2024-05-13T16:00+02:00;2024-05-13;15:00;16:00;1;226;100,0;1;1;0;226;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T15:00+02:00;2024-05-13T16:00+02:00;2024-05-13;15:00;16:00;2;360;100,0;1;1;0;360;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T15:00+02:00;2024-05-13T16:00+02:00;2024-05-13;15:00;16:00;Totalt i retning Bygdøy;226;100,0;1;1;0;226;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T15:00+02:00;2024-05-13T16:00+02:00;2024-05-13;15:00;16:00;Totalt i retning Vika;360;100,0;1;1;0;360;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T15:00+02:00;2024-05-13T16:00+02:00;2024-05-13;15:00;16:00;Totalt;586;100,0;1;1;0;586;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T16:00+02:00;2024-05-13T17:00+02:00;2024-05-13;16:00;17:00;1;323;100,0;1;1;0;323;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T16:00+02:00;2024-05-13T17:00+02:00;2024-05-13;16:00;17:00;2;530;100,0;1;1;0;530;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T16:00+02:00;2024-05-13T17:00+02:00;2024-05-13;16:00;17:00;Totalt i retning Bygdøy;323;100,0;1;1;0;323;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T16:00+02:00;2024-05-13T17:00+02:00;2024-05-13;16:00;17:00;Totalt i retning Vika;530;100,0;1;1;0;530;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T16:00+02:00;2024-05-13T17:00+02:00;2024-05-13;16:00;17:00;Totalt;853;100,0;1;1;0;853;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T17:00+02:00;2024-05-13T18:00+02:00;2024-05-13;17:00;18:00;1;243;100,0;1;1;0;243;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T17:00+02:00;2024-05-13T18:00+02:00;2024-05-13;17:00;18:00;2;318;100,0;1;1;0;318;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T17:00+02:00;2024-05-13T18:00+02:00;2024-05-13;17:00;18:00;Totalt i retning Bygdøy;243;100,0;1;1;0;243;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T17:00+02:00;2024-05-13T18:00+02:00;2024-05-13;17:00;18:00;Totalt i retning Vika;318;100,0;1;1;0;318;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T17:00+02:00;2024-05-13T18:00+02:00;2024-05-13;17:00;18:00;Totalt;561;100,0;1;1;0;561;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T18:00+02:00;2024-05-13T19:00+02:00;2024-05-13;18:00;19:00;1;154;100,0;1;1;0;154;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T18:00+02:00;2024-05-13T19:00+02:00;2024-05-13;18:00;19:00;2;156;100,0;1;1;0;156;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T18:00+02:00;2024-05-13T19:00+02:00;2024-05-13;18:00;19:00;Totalt i retning Bygdøy;154;100,0;1;1;0;154;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T18:00+02:00;2024-05-13T19:00+02:00;2024-05-13;18:00;19:00;Totalt i retning Vika;156;100,0;1;1;0;156;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T18:00+02:00;2024-05-13T19:00+02:00;2024-05-13;18:00;19:00;Totalt;310;100,0;1;1;0;310;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T19:00+02:00;2024-05-13T20:00+02:00;2024-05-13;19:00;20:00;1;107;100,0;1;1;0;107;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T19:00+02:00;2024-05-13T20:00+02:00;2024-05-13;19:00;20:00;2;112;100,0;1;1;0;112;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T19:00+02:00;2024-05-13T20:00+02:00;2024-05-13;19:00;20:00;Totalt i retning Bygdøy;107;100,0;1;1;0;107;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T19:00+02:00;2024-05-13T20:00+02:00;2024-05-13;19:00;20:00;Totalt i retning Vika;112;100,0;1;1;0;112;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T19:00+02:00;2024-05-13T20:00+02:00;2024-05-13;19:00;20:00;Totalt;219;100,0;1;1;0;219;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T20:00+02:00;2024-05-13T21:00+02:00;2024-05-13;20:00;21:00;1;81;100,0;1;1;0;81;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T20:00+02:00;2024-05-13T21:00+02:00;2024-05-13;20:00;21:00;2;61;100,0;1;1;0;61;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T20:00+02:00;2024-05-13T21:00+02:00;2024-05-13;20:00;21:00;Totalt i retning Bygdøy;81;100,0;1;1;0;81;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T20:00+02:00;2024-05-13T21:00+02:00;2024-05-13;20:00;21:00;Totalt i retning Vika;61;100,0;1;1;0;61;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T20:00+02:00;2024-05-13T21:00+02:00;2024-05-13;20:00;21:00;Totalt;142;100,0;1;1;0;142;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T21:00+02:00;2024-05-13T22:00+02:00;2024-05-13;21:00;22:00;1;53;100,0;1;1;0;53;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T21:00+02:00;2024-05-13T22:00+02:00;2024-05-13;21:00;22:00;2;52;100,0;1;1;0;52;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T21:00+02:00;2024-05-13T22:00+02:00;2024-05-13;21:00;22:00;Totalt i retning Bygdøy;53;100,0;1;1;0;53;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T21:00+02:00;2024-05-13T22:00+02:00;2024-05-13;21:00;22:00;Totalt i retning Vika;52;100,0;1;1;0;52;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T21:00+02:00;2024-05-13T22:00+02:00;2024-05-13;21:00;22:00;Totalt;105;100,0;1;1;0;105;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T22:00+02:00;2024-05-13T23:00+02:00;2024-05-13;22:00;23:00;1;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T22:00+02:00;2024-05-13T23:00+02:00;2024-05-13;22:00;23:00;2;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T22:00+02:00;2024-05-13T23:00+02:00;2024-05-13;22:00;23:00;Totalt i retning Bygdøy;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T22:00+02:00;2024-05-13T23:00+02:00;2024-05-13;22:00;23:00;Totalt i retning Vika;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T22:00+02:00;2024-05-13T23:00+02:00;2024-05-13;22:00;23:00;Totalt;38;100,0;1;1;0;38;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T23:00+02:00;2024-05-14T00:00+02:00;2024-05-13;23:00;00:00;1;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T23:00+02:00;2024-05-14T00:00+02:00;2024-05-13;23:00;00:00;2;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T23:00+02:00;2024-05-14T00:00+02:00;2024-05-13;23:00;00:00;Totalt i retning Bygdøy;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T23:00+02:00;2024-05-14T00:00+02:00;2024-05-13;23:00;00:00;Totalt i retning Vika;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-13T23:00+02:00;2024-05-14T00:00+02:00;2024-05-13;23:00;00:00;Totalt;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T00:00+02:00;2024-05-14T01:00+02:00;2024-05-14;00:00;01:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T00:00+02:00;2024-05-14T01:00+02:00;2024-05-14;00:00;01:00;2;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T00:00+02:00;2024-05-14T01:00+02:00;2024-05-14;00:00;01:00;Totalt i retning Bygdøy;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T00:00+02:00;2024-05-14T01:00+02:00;2024-05-14;00:00;01:00;Totalt i retning Vika;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T00:00+02:00;2024-05-14T01:00+02:00;2024-05-14;00:00;01:00;Totalt;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T01:00+02:00;2024-05-14T02:00+02:00;2024-05-14;01:00;02:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T01:00+02:00;2024-05-14T02:00+02:00;2024-05-14;01:00;02:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T01:00+02:00;2024-05-14T02:00+02:00;2024-05-14;01:00;02:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T01:00+02:00;2024-05-14T02:00+02:00;2024-05-14;01:00;02:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T01:00+02:00;2024-05-14T02:00+02:00;2024-05-14;01:00;02:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T02:00+02:00;2024-05-14T03:00+02:00;2024-05-14;02:00;03:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T02:00+02:00;2024-05-14T03:00+02:00;2024-05-14;02:00;03:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T02:00+02:00;2024-05-14T03:00+02:00;2024-05-14;02:00;03:00;Totalt i retning Bygdøy;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T02:00+02:00;2024-05-14T03:00+02:00;2024-05-14;02:00;03:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T02:00+02:00;2024-05-14T03:00+02:00;2024-05-14;02:00;03:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T03:00+02:00;2024-05-14T04:00+02:00;2024-05-14;03:00;04:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T03:00+02:00;2024-05-14T04:00+02:00;2024-05-14;03:00;04:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T03:00+02:00;2024-05-14T04:00+02:00;2024-05-14;03:00;04:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T03:00+02:00;2024-05-14T04:00+02:00;2024-05-14;03:00;04:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T03:00+02:00;2024-05-14T04:00+02:00;2024-05-14;03:00;04:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T04:00+02:00;2024-05-14T05:00+02:00;2024-05-14;04:00;05:00;1;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T04:00+02:00;2024-05-14T05:00+02:00;2024-05-14;04:00;05:00;2;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T04:00+02:00;2024-05-14T05:00+02:00;2024-05-14;04:00;05:00;Totalt i retning Bygdøy;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T04:00+02:00;2024-05-14T05:00+02:00;2024-05-14;04:00;05:00;Totalt i retning Vika;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T04:00+02:00;2024-05-14T05:00+02:00;2024-05-14;04:00;05:00;Totalt;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T05:00+02:00;2024-05-14T06:00+02:00;2024-05-14;05:00;06:00;1;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T05:00+02:00;2024-05-14T06:00+02:00;2024-05-14;05:00;06:00;2;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T05:00+02:00;2024-05-14T06:00+02:00;2024-05-14;05:00;06:00;Totalt i retning Bygdøy;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T05:00+02:00;2024-05-14T06:00+02:00;2024-05-14;05:00;06:00;Totalt i retning Vika;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T05:00+02:00;2024-05-14T06:00+02:00;2024-05-14;05:00;06:00;Totalt;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T06:00+02:00;2024-05-14T07:00+02:00;2024-05-14;06:00;07:00;1;125;100,0;1;1;0;125;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T06:00+02:00;2024-05-14T07:00+02:00;2024-05-14;06:00;07:00;2;106;100,0;1;1;0;106;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T06:00+02:00;2024-05-14T07:00+02:00;2024-05-14;06:00;07:00;Totalt i retning Bygdøy;125;100,0;1;1;0;125;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-05-14T06:00+02:00;2024-05-14T07:00+02:00;2024-05-14;06:00;07:00;Totalt i retning Vika;106;100,0;1;1;0;106;0,00;-;-;-;-;-;-;-;-
